name,rank,artist,year,id,length,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo
0 To 100 / The Catch Up,97,['Drake'],2014,4jtyUzZm9WLc2AdaJ1dso7,275.226,0.559,0.716,11,-3.964,0.39,0.737,0.252,0.504,176.618
I Don't Dance,98,['Lee Brice'],2014,5aj0xPGiEUN3aI2oOYu14S,221.173,0.587,0.559,1,-7.742,0.0321,0.399,0.0992,0.19,92.036
Somethin' Bad,99,"['Miranda Lambert', 'Carrie Underwood']",2014,6s9m5J92By7jii22Q2XtY2,169.586,0.68,0.888,9,-5.308,0.055,0.0527,0.0575,0.484,90.076
Adore You,100,['Miley Cyrus'],2014,5AnCLGg35ziFOloEnXK4uu,278.746,0.583,0.655,0,-5.407,0.0315,0.111,0.113,0.201,119.759
Uptown Funk!,1,"['Mark Ronson', 'Bruno Mars']",2015,32OlwWuMpZ6b0aN2RZOeMS,269.666,0.856,0.609,0,-7.223,0.0824,0.00801,0.0344,0.928,114.988
Thinking Out Loud,2,['Ed Sheeran'],2015,34gCuhDGsG4bRPIf9bb02f,281.56,0.781,0.445,2,-6.061,0.0295,0.474,0.184,0.591,78.998
See You Again,3,"['Wiz Khalifa', 'Charlie Puth']",2015,2JzZzZUQj3Qff7wapcbKjc,229.525,0.689,0.481,10,-7.503,0.0815,0.369,0.0649,0.283,80.025
Trap Queen,4,['Fetty Wap'],2015,2d8JP84HNLKhmd6IYOoupQ,222.093,0.746,0.873,7,-3.803,0.128,0.0244,0.354,0.817,148.075
Sugar,5,['Maroon 5'],2015,2iuZJX9X9P0GKaE93xcPjk,235.493,0.748,0.788,1,-7.055,0.0334,0.0591,0.0863,0.884,120.076
Shut Up And Dance,6,['WALK THE MOON'],2015,4kbj5MwxO1bq9wjT5g9HaA,199.08,0.578,0.866,1,-3.804,0.0619,0.00701,0.257,0.619,128.038
Blank Space,7,['Taylor Swift'],2015,1p80LdxRV74UKvL8gnD7ky,231.826,0.752,0.678,5,-5.421,0.0646,0.085,0.13,0.583,96.009
Watch Me,8,['Silento'],2015,5RIVoVdkDLEygELLCniZFr,185.142,0.821,0.759,8,-8.541,0.121,0.247,0.321,0.962,140.01
Earned It (Fifty Shades Of Grey),9,['The Weeknd'],2015,4frLb7nWtsz2ymBE6k2GRP,277.68,0.659,0.291,2,-8.275,0.0348,0.405,0.0771,0.406,119.829
The Hills,10,['The Weeknd'],2015,7fBv7CLKzipRk6EC6TWHOB,242.253,0.585,0.564,0,-7.063,0.0515,0.0671,0.135,0.137,113.003
Cheerleader,11,['OMI'],2015,023OVLNzXhX0j7CxswUt6D,180.56,0.78,0.68,4,-6.081,0.0305,0.141,0.138,0.594,118.026
Can't Feel My Face,12,['The Weeknd'],2015,2TZu0eg6gBNwbqPyzSDqnf,201.106,0.43,0.856,9,-6.301,0.0549,0.000997,0.273,0.295,108.091
Love Me Like You Do,13,['Ellie Goulding'],2015,3zHq9ouUJQFQRf3cm1rRLu,252.534,0.262,0.606,8,-6.646,0.0484,0.247,0.125,0.275,189.857
Take Me To Church,14,['Hozier'],2015,1CS7Sd1u5tWkstBhpssyjP,241.693,0.566,0.664,4,-5.303,0.0464,0.634,0.116,0.437,128.945
Bad Blood,15,"['Taylor Swift', 'Kendrick Lamar']",2015,273dCMFseLcVsoSWx59IoE,211.933,0.652,0.802,7,-6.114,0.181,0.0871,0.148,0.295,170.157
Lean On,16,"['Major Lazer', 'DJ Snake', 'MO']",2015,1Lim1Py7xBgbAkAys3AGAG,176.561,0.723,0.809,7,-3.081,0.0625,0.00346,0.565,0.274,98.007
Want To Want Me,17,['Jason Derulo'],2015,7oGZAicScQt96OAW4AruYy,207.719,0.775,0.68,0,-5.508,0.0629,0.00906,0.109,0.656,114.025
Shake It Off,18,['Taylor Swift'],2015,5xTtaWoae3wi06K5WfVUUH,219.2,0.648,0.785,7,-5.414,0.165,0.0561,0.148,0.943,160.02
Where Are U Now,19,"['Skrillex', 'Diplo', 'Justin Bieber']",2015,1CjiAOoegmUDgbhKzAqSkl,216.339,0.451,0.876,7,-5.378,0.0362,0.0227,0.104,0.353,139.908
Fight Song,20,['Rachel Platten'],2015,37f4ITSlgPX81ad2EvmVQr,204.013,0.564,0.714,7,-4.987,0.129,0.0549,0.155,0.33,175.924
679,21,"['Fetty Wap', 'Remy Boyz']",2015,5NQbUaeTEOGdD6hHcre0dZ,196.693,0.618,0.717,7,-5.738,0.318,0.00256,0.625,0.603,190.05
Lips Are Movin,22,['Meghan Trainor'],2015,6gj08XDlv9Duc2fPOxUmVD,182.666,0.775,0.825,7,-5.402,0.0464,0.0506,0.111,0.95,139.091
Worth It,23,"['Fifth Harmony', 'Kid Ink']",2015,41Fflg7qHiVOD6dEPvsCzO,224.573,0.884,0.765,8,-3.865,0.0882,0.063,0.118,0.594,99.987
Post To Be,24,"['Omarion', 'Chris Brown', 'Jhene Aiko']",2015,0fgZUSa7D7aVvv3GfO0A1n,226.58,0.733,0.676,10,-5.655,0.0432,0.0697,0.208,0.701,97.448
"Honey, I'm Good.",25,['Andy Grammer'],2015,4MflGTO2ZTcSQ12bWcyRgI,199.263,0.752,0.775,9,-7.289,0.0546,0.0324,0.351,0.595,122.014
I'm Not The Only One,26,['Sam Smith'],2015,5hO5U3Djps5hAUYHYlu56m,181.826,0.575,0.192,1,-17.514,0.0573,0.992,0.113,0.417,141.861
Good For You,27,"['Selena Gomez', 'A$AP Rocky']",2015,578Eooad7oUyn4stovZiPg,221.28,0.607,0.673,5,-6.484,0.0611,0.181,0.069,0.215,88.952
All About That Bass,28,['Meghan Trainor'],2015,5jE48hhRu8E6zBDPRSkEq7,187.92,0.807,0.887,9,-3.726,0.0503,0.0573,0.124,0.961,134.052
Style,29,['Taylor Swift'],2015,4lIxdJw6W3Fg4vUIYCB0S5,231,0.598,0.786,2,-5.572,0.0382,0.00256,0.117,0.456,95.021
Hotline Bling,30,['Drake'],2015,0wwPcA6wtMf6HUMpIRdeP7,267.066,0.891,0.628,2,-7.863,0.0551,0.00258,0.0504,0.552,134.966
Hey Mama,31,"['David Guetta', 'Nicki Minaj', 'Bebe Rexha', 'Afrojack']",2015,5b2bu6yyATC1zMXDGScJ2d,192.56,0.596,0.73,9,-4.091,0.151,0.24,0.325,0.525,85.979
G.D.F.R.,32,"['Flo Rida', 'Sage The Gemini', 'Lookas']",2015,5BDTkNm8D43uQPIBaHxZ1O,52.114,0.595,0.793,4,-8.685,0.0617,0.897,0.0753,0.975,74.905
What Do You Mean?,33,['Justin Bieber'],2015,4B0JvthVoAAuygILe3n4Bs,205.68,0.845,0.567,5,-8.118,0.0956,0.59,0.0811,0.793,125.02
Photograph,34,['Ed Sheeran'],2015,1HNkqx9Ahdgi1Ixy2xkKkL,258.986,0.614,0.379,4,-10.48,0.0476,0.607,0.0986,0.201,107.989
Hello,35,['Adele'],2015,62PaSfnXSMyLshYJrlTuL3,295.502,0.578,0.43,5,-6.134,0.0305,0.33,0.0854,0.288,78.991
Stitches,36,['Shawn Mendes'],2015,5jsw9uXEGuKyJzs0boZ1bT,206.88,0.752,0.754,1,-6.684,0.0615,0.0151,0.0486,0.755,149.789
Talking Body,37,['Tove Lo'],2015,2tpfxAXiI52znho4WE3XFA,238.426,0.736,0.761,4,-5.449,0.0338,0.0966,0.0823,0.114,119.999
Jealous,38,['Nick Jonas'],2015,2RqtfcLB7iOZj0zYB8Auhu,223.106,0.7,0.701,11,-3.834,0.161,0.013,0.461,0.38,93.012
Time Of Our Lives,39,"['Pitbull', 'Ne-Yo']",2015,2bJvI42r8EF3wxjOuDav4r,229.36,0.721,0.802,1,-5.797,0.0583,0.0921,0.694,0.724,124.022
Locked Away,40,"['R. City', 'Adam Levine']",2015,7x5xYW5W42OGPAdHUyyguy,227.48,0.509,0.671,1,-5.709,0.0678,0.304,0.0452,0.55,118.413
Somebody,41,"['Natalie La Rose', 'Jeremih']",2015,7ioiB40H9xKs04QtIso2I3,189.906,0.83,0.52,0,-8.714,0.0376,0.000792,0.0656,0.735,104.99
FourFiveSeconds,42,"['Rihanna', 'Kanye West', 'Paul McCartney']",2015,78TTtXnFQPzwqlbtbwqN0y,188.238,0.582,0.272,2,-5.662,0.0501,0.875,0.13,0.354,205.846
Centuries,43,['Fall Out Boy'],2015,04aAxqtGp5pv12UXAg4pkq,228.36,0.393,0.858,4,-2.868,0.0729,0.00359,0.102,0.56,176.042
My Way,44,"['Fetty Wap', 'Monty']",2015,1WoOzgvz6CgH4pX6a1RKGp,213.053,0.748,0.741,6,-3.103,0.0531,0.00419,0.147,0.537,128.077
Take Your Time,45,['Sam Hunt'],2015,6DEaND0SHv3sC11xobZLiy,243.706,0.558,0.719,11,-5.603,0.0419,0.101,0.212,0.483,158.031
Animals,46,['Maroon 5'],2015,2bL2gyO6kBdLkNSkxXNh6x,231.013,0.279,0.742,4,-6.46,0.0898,0.000185,0.593,0.328,189.868
I Don't F**k With You,47,"['Big Sean', 'E-40']",2015,7taXl2C2594pF4gjumrF4W,284.413,0.815,0.724,1,-5.658,0.0712,0.0385,0.334,0.366,97.957
B**** Better Have My Money,48,['Rihanna'],2015,0NTMtAO2BV4tnGvw9EgBVq,219.305,0.781,0.728,1,-4.981,0.0621,0.0509,0.257,0.395,102.99
Flex (Ooh Ooh Ooh),49,['Rich Homie Quan'],2015,4T0ScSPdQKmGvruK7pavNP,176.744,0.726,0.607,2,-7.68,0.0498,0.0389,0.19,0.891,81.997
Nasty Freestyle,50,['T-Wayne'],2015,0PT7nlpo11hYYyfnBgtilT,142.212,0.779,0.472,11,-7.116,0.218,0.0577,0.114,0.412,135.051
Only,51,"['Nicki Minaj', 'Drake', 'Lil Wayne', 'Chris Brown']",2015,4MRT0dDbhqFKl67WzhUbSw,312.026,0.573,0.495,8,-7.245,0.592,0.405,0.0969,0.255,179.196
Elastic Heart,52,['Sia'],2015,5S9lfZu1YF8xKkgSsqL2Bd,257.2,0.421,0.791,9,-4.998,0.0496,0.0117,0.146,0.499,130.075
Cool For The Summer,53,['Demi Lovato'],2015,3uwnnTQcHM1rDqSfA4gQNz,214.739,0.583,0.61,5,-5.639,0.0382,0.00425,0.14,0.336,114.06
Renegades,54,['X Ambassadors'],2015,0fYVliAYKHuPmECRs1pbRf,195.2,0.526,0.862,2,-6.003,0.0905,0.0144,0.229,0.528,90.052
I Don't Mind,55,"['Usher', 'Juicy J']",2015,7aXuop4Qambx5Oi3ynsKQr,251.989,0.87,0.464,4,-8.337,0.178,0.205,0.0902,0.457,112.974
Love Me Harder,56,"['Ariana Grande', 'The Weeknd']",2015,5J4ZkQpzMUFojo1CtAZYpn,236.133,0.472,0.714,1,-4.389,0.0334,0.00937,0.0764,0.24,98.992
Wildest Dreams,57,['Taylor Swift'],2015,59HjlYCeBsxdI0fcm3zglw,220.44,0.553,0.664,8,-7.417,0.0741,0.0709,0.106,0.467,140.06
Stay With Me,58,['Sam Smith'],2015,5Nm9ERjJZ5oyfXZTECKmRt,172.723,0.418,0.42,0,-6.444,0.0414,0.588,0.11,0.184,84.094
You Know You Like It,59,"['DJ Snake', 'AlunaGeorge']",2015,57kR5SniQIbsbVoIjjOUDa,247.266,0.407,0.725,5,-5.346,0.188,0.0141,0.306,0.247,196.093
Uma Thurman,60,['Fall Out Boy'],2015,5PUawWFG1oIS2NwEcyHaCr,211.573,0.623,0.962,4,-2.616,0.0895,0.103,0.264,0.676,149.963
11-Jul,61,['Beyonce'],2015,02M6vucOvmRfMxTXDUwRXu,213.506,0.747,0.705,9,-5.137,0.126,0.0128,0.126,0.56,136.024
The Heart Wants What It Wants,62,['Selena Gomez'],2015,6wJwkMo278iWVlWl1XQ4WA,227.373,0.616,0.789,7,-4.874,0.0377,0.053,0.142,0.621,83.066
Girl Crush,63,['Little Big Town'],2015,11qh54D0PKkBwelpDxxiEU,193.32,0.5,0.225,0,-10.22,0.0302,0.842,0.112,0.355,173.788
Slow Motion,64,['Trey Songz'],2015,4NYwy0R3NdvORX2B6OZXBT,197.854,0.733,0.408,7,-7.834,0.0388,0.679,0.11,0.291,94.947
Drag Me Down,65,['One Direction'],2015,2K87XMYnUMqLcX3zvtAF4G,192.12,0.73,0.703,0,-5.672,0.0369,0.109,0.0657,0.595,138.113
Truffle Butter,66,"['Nicki Minaj', 'Drake', 'Lil Wayne']",2015,3keUgTGEoZJt0QkzTB6kHg,219.226,0.887,0.673,10,-6.846,0.0503,0.0743,0.124,0.491,105.113
One Last Time,67,['Ariana Grande'],2015,7xoUc6faLbCqZO6fQEYprd,197.266,0.628,0.593,8,-5.036,0.0323,0.093,0.096,0.104,125.026
Chains,68,['Nick Jonas'],2015,5Eg4TsPcqNbIjd8ADMZosg,203.106,0.589,0.611,0,-5.881,0.0459,0.0151,0.0757,0.121,76.006
All Eyes On You,69,"['Meek Mill', 'Chris Brown', 'Nicki Minaj']",2015,0hy1SOTEn9ifXTzOwnCwEr,223.973,0.589,0.658,11,-5.288,0.203,0.0242,0.118,0.251,77.521
No Type,70,['Rae Sremmurd'],2015,4scpF6J5uMBvoh6sFB7EL1,200.08,0.891,0.486,6,-7.803,0.159,0.0158,0.0925,0.239,125.01
Riptide,71,['Vance Joy'],2015,3JvrhDOgAt6p7K8mDyZwRd,204.28,0.484,0.731,1,-6.694,0.0379,0.431,0.151,0.51,101.654
Classic Man,72,"['Jidenna', 'Roman GianArthur']",2015,3G7XYAwtxtoGK7fAm4IlD9,226,0.79,0.585,8,-6.058,0.0348,0.185,0.292,0.585,94.072
Ex's & Oh's,73,['Elle King'],2015,70eDxAyAraNTiD6lx2ZEnH,202.173,0.612,0.921,7,-2.882,0.085,0.0183,0.0576,0.446,139.988
Dear Future Husband,74,['Meghan Trainor'],2015,3cU2wBxuV6nFiuf6PJZNlC,184.226,0.655,0.782,1,-4.789,0.185,0.375,0.317,0.832,79.427
Marvin Gaye,75,"['Charlie Puth', 'Meghan Trainor']",2015,6ukMqDxnOPOgoHdak7Kyp3,190.453,0.795,0.616,1,-5.281,0.06,0.417,0.349,0.815,110.015
Like I'm Gonna Lose You,76,"['Meghan Trainor', 'John Legend']",2015,2YlZnw2ikdb837oKMKjBkW,225.053,0.63,0.53,0,-7.259,0.0434,0.4,0.177,0.417,108.038
Habits (Stay High),77,['Tove Lo'],2015,14OxJlLdcHNpgsm4DRwDOB,209.16,0.729,0.65,5,-3.539,0.0313,0.0702,0.0829,0.347,110.02
The Hanging Tree,78,"['James Newton Howard', 'Jennifer Lawrence']",2015,416MsJxvxSKY96DCmbJIRs,218.506,0.213,0.0743,9,-18.071,0.0408,0.344,0.212,0.145,53.863
CoCo,79,['O.T. Genasis'],2015,2JI71GHwq2LN8mtq3iCLYo,239.573,0.886,0.628,8,-5.949,0.131,0.00215,0.31,0.178,119.906
Bang Bang,80,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",2015,0puf9yIluy9W0vpMEUoAnN,199.386,0.706,0.786,0,-3.417,0.091,0.26,0.38,0.751,150.028
Lay Me Down,81,['Sam Smith'],2015,64GRDrL1efgXclrhVCeuA0,219.535,0.468,0.19,4,-11.138,0.0373,0.919,0.107,0.326,125.319
Tuesday,82,"['I LOVE MAKONNEN', 'Drake']",2015,2znzyzlAUc8Z1Ikq9aFOcx,321.987,0.77,0.664,0,-5.604,0.211,0.215,0.105,0.472,140.163
Hit The Quan,83,['iLoveMemphis'],2015,4OjuzM3rTWp3q60mEldNSF,181.08,0.741,0.488,8,-8.253,0.362,0.000235,0.0488,0.625,160.018
Downtown,84,"['Macklemore', 'Ryan Lewis', 'Eric Nally', 'Melle Mel', 'Kool Moe Dee', 'Grandmaster Caz']",2015,5pfJsMwoRYKampPay8amX0,292.593,0.828,0.609,1,-4.402,0.0694,0.0916,0.291,0.707,109.725
House Party,85,['Sam Hunt'],2015,1TwLKNsCnhi1HxbIi4bAW0,190.24,0.747,0.861,8,-5.251,0.0514,0.113,0.026,0.859,103.966
Ayo,86,"['Chris Brown', 'Tyga']",2015,0k6DnZMLoEUH8NGD5zh2SE,225.226,0.823,0.563,6,-5.095,0.0443,0.0399,0.0851,0.682,98.031
Kick The Dust Up,87,['Luke Bryan'],2015,5g15o2Sm55Hn9ShK5yEXgp,190.586,0.597,0.86,1,-2.315,0.0461,0.196,0.087,0.818,172.064
Blessings,88,"['Big Sean', 'Drake']",2015,1bzM1cd6oqFozdr4wK6HdR,252.04,0.79,0.621,1,-7.634,0.275,0.333,0.122,0.15,118.895
Budapest,89,['George Ezra'],2015,2ixsaeFioXJmMgkkbd4uj1,200.733,0.717,0.455,5,-8.303,0.0276,0.0846,0.11,0.389,127.812
Chandelier,90,['Sia'],2015,2s1sdSqGcKxpPr5lCl7jAV,216.12,0.399,0.787,1,-2.88,0.0499,0.0197,0.0685,0.572,117.089
Heartbeat Song,91,['Kelly Clarkson'],2015,7FC9Lng8iXU081lbigu8m8,198.733,0.49,0.798,6,-3.66,0.0489,0.0137,0.0627,0.479,149.109
Don't,92,['Ed Sheeran'],2015,4uuEGH5SVuzkkSFjo2DEiY,208.608,0.563,0.473,3,-11.548,0.0503,0.514,0.109,0.405,101.934
Ghost,93,['Ella Henderson'],2015,4z7gh3aIZV9arbL9jJSc5J,213.213,0.68,0.84,9,-3.823,0.0414,0.0457,0.143,0.468,104.975
Here,94,['Alessia Cara'],2015,1wYZZtamWTQAoj8B812uKQ,199.453,0.376,0.821,0,-3.974,0.104,0.0785,0.0823,0.331,120.462
Waves,95,['Mr. Probz'],2015,1HFfMOxCAT4GAwaPfCdmUs,208.133,0.829,0.51,5,-9.334,0.0369,0.00821,0.0829,0.45,119.994
El Perdon (Forgiveness),96,"['Nicky Jam', 'Enrique Iglesias']",2015,7hOfyNuj2dLc0HAEYVDIYS,206.666,0.736,0.719,8,-3.839,0.0357,0.256,0.0909,0.656,90.013
She Knows,97,"['Ne-Yo', 'Juicy J']",2015,7seTcUFOhn5caSDbiSfsp0,214.725,0.706,0.572,8,-5.799,0.0326,0.0262,0.585,0.574,139.982
Night Changes,98,['One Direction'],2015,5O2P9iiztwhomNh8xkR9lJ,226.6,0.672,0.52,8,-7.747,0.0353,0.859,0.115,0.37,120.001
Back To Back,99,['Drake'],2015,5lFDtgWsjRJu8fPOAyJIAK,170.637,0.893,0.48,1,-3.728,0.356,0.00855,0.116,0.382,86.976
How Deep Is Your Love,100,"['Calvin Harris', 'Disciples']",2015,22mek4IiqubGD9ctzxc69s,212.64,0.738,0.868,11,-4.373,0.0731,0.0392,0.388,0.336,122.003
Love Yourself,1,['Justin Bieber'],2016,50kpGaPAhYJ3sGmk6vplg0,233.72,0.609,0.378,4,-9.828,0.438,0.835,0.28,0.515,100.418
Sorry,2,['Justin Bieber'],2016,09CtPGIpYB4BrO8qb1RGsF,200.786,0.654,0.76,0,-3.669,0.045,0.0797,0.299,0.41,99.945
One Dance,3,"['Drake', 'WizKid', 'Kyla']",2016,1zi7xx7UVEFkmKfv06H8x0,173.986,0.792,0.625,1,-5.609,0.0536,0.00776,0.329,0.37,103.967
Work,4,"['Rihanna', 'Drake']",2016,72TFWvU3wUYdUuxejTTIzt,219.32,0.725,0.534,11,-6.238,0.0946,0.0752,0.0919,0.558,91.974
Stressed Out,5,['twenty one pilots'],2016,3CRDbSIZ4r5MsZ0YwxuEkn,202.333,0.734,0.637,4,-5.677,0.141,0.0462,0.0602,0.648,169.977
Panda,6,['Desiigner'],2016,275a9yzwGB6ncAW4SxY7q3,247.866,0.685,0.731,10,-5.503,0.414,0.0292,0.369,0.266,145.245
Hello,7,['Adele'],2016,62PaSfnXSMyLshYJrlTuL3,295.502,0.578,0.43,5,-6.134,0.0305,0.33,0.0854,0.288,78.991
Don't Let Me Down,8,"['The Chainsmokers', 'Daya']",2016,1B3Wg9592mjPHbaRXPwfob,196.866,0.562,0.888,8,-3.739,0.198,0.277,0.142,0.454,159.573
Can't Stop The Feeling!,9,['Justin Timberlake'],2016,1ksBnjQFB8NivbG3JYQsuQ,223.725,0.756,0.405,5,-7.016,0.0539,0.427,0.0847,0.431,113.352
Closer,10,"['The Chainsmokers', 'Halsey']",2016,7BKLCZ1jbUBVqRi2FVlTVw,244.96,0.748,0.524,8,-5.599,0.0338,0.414,0.111,0.661,95.01
Cheap Thrills,11,"['Sia', 'Sean Paul']",2016,3S4px9f4lceWdKf0gWciFu,211.666,0.628,0.698,6,-5.608,0.105,0.0472,0.0907,0.732,89.976
7 Years,12,['Lukas Graham'],2016,5kqIPrATaCc2LqxVWzQGbk,237.3,0.765,0.473,10,-5.829,0.0514,0.287,0.391,0.34,119.992
Needed Me,13,['Rihanna'],2016,4pAl7FkDMNBsjykPXo91B3,191.6,0.671,0.314,5,-8.091,0.244,0.11,0.0825,0.296,110.898
My House,14,['Flo Rida'],2016,6Knv6wdA0luoMUuuoYi2i1,192.19,0.688,0.702,7,-4.792,0.0499,0.0215,0.128,0.74,94.006
I Took A Pill In Ibiza,15,['Mike Posner'],2016,1MtUq6Wp1eQ8PC6BbPCj8P,197.933,0.664,0.714,7,-6.645,0.111,0.0353,0.0843,0.71,101.969
Work From Home,16,"['Fifth Harmony', 'Ty Dolla $ign']",2016,4tCtwWceOPWzenK2HAIJSb,214.48,0.803,0.585,8,-5.861,0.0432,0.103,0.0644,0.593,105.017
This Is What You Came For,17,"['Calvin Harris', 'Rihanna']",2016,0azC730Exh71aQlOt9Zj3y,222.16,0.631,0.927,9,-2.787,0.0332,0.199,0.148,0.465,123.962
Cake By The Ocean,18,['DNCE'],2016,76hfruVvmfQbw0eYn1nmeC,219.146,0.774,0.753,4,-5.446,0.0517,0.152,0.0371,0.896,119.002
"Me, Myself & I",19,"['G-Eazy', 'Bebe Rexha']",2016,40YcuQysJ0KlGQTeGUosTC,251.466,0.756,0.674,0,-6.518,0.0959,0.0184,0.158,0.389,111.995
Ride,20,['twenty one pilots'],2016,2Z8WuEywRWYTKe1NybPQEW,214.506,0.645,0.713,6,-5.355,0.0393,0.00835,0.113,0.566,74.989
Heathens,21,['twenty one pilots'],2016,6i0V12jOa3mr6uu4WYhUBr,195.92,0.732,0.396,4,-9.348,0.0286,0.0841,0.105,0.548,90.024
Pillowtalk,22,['Zayn'],2016,0PDUDa38GO8lMxLCRc4lL1,202.746,0.584,0.7,11,-4.275,0.0456,0.117,0.0939,0.438,124.944
Stitches,23,['Shawn Mendes'],2016,5jsw9uXEGuKyJzs0boZ1bT,206.88,0.752,0.754,1,-6.684,0.0615,0.0151,0.0486,0.755,149.789
Hotline Bling,24,['Drake'],2016,0wwPcA6wtMf6HUMpIRdeP7,267.066,0.891,0.628,2,-7.863,0.0551,0.00258,0.0504,0.552,134.966
Cold Water,25,"['Major Lazer', 'Justin Bieber', 'MO']",2016,7zsXy7vlHdItvUSH8EwQss,185.36,0.608,0.798,6,-5.092,0.0432,0.0736,0.156,0.501,92.943
Send My Love (To Your New Lover),26,['Adele'],2016,0t7fVeEJxO2Xi4H2K5Svc9,223.078,0.688,0.533,6,-8.363,0.0865,0.0355,0.172,0.567,164.069
Roses,27,"['The Chainsmokers', 'Rozes']",2016,3vv9phIu6Y1vX3jcqaGz5Z,226.738,0.713,0.802,4,-7.055,0.0561,0.0435,0.309,0.343,100.001
Treat You Better,28,['Shawn Mendes'],2016,3QGsuHI8jO1Rx4JWLUh9jd,187.973,0.444,0.819,10,-4.078,0.341,0.106,0.107,0.747,82.695
Too Good,29,"['Drake', 'Rihanna']",2016,3BtuIIrQlkujKPuWF2B85z,263.373,0.794,0.653,7,-7.839,0.104,0.0489,0.1,0.397,117.996
Low Life,30,"['Future', 'The Weeknd']",2016,7EiZI6JVHllARrX9PUvAdX,313.546,0.722,0.331,8,-7.789,0.0726,0.337,0.146,0.102,143.961
What Do You Mean?,31,['Justin Bieber'],2016,4B0JvthVoAAuygILe3n4Bs,205.68,0.845,0.567,5,-8.118,0.0956,0.59,0.0811,0.793,125.02
The Hills,32,['The Weeknd'],2016,7fBv7CLKzipRk6EC6TWHOB,242.253,0.585,0.564,0,-7.063,0.0515,0.0671,0.135,0.137,113.003
Just Like Fire,33,['P!nk'],2016,7K5dzhGda2vRTaAWYI3hrb,215.413,0.632,0.701,7,-5.921,0.146,0.0114,0.108,0.497,162.958
Broccoli,34,"['D.R.A.M.', 'Lil Yachty']",2016,0qy5D3OJre7SPJNMOL9I71,225.205,0.886,0.525,8,-7.39,0.132,0.236,0.057,0.708,145.99
Don't,35,['Bryson Tiller'],2016,4uuEGH5SVuzkkSFjo2DEiY,208.608,0.563,0.473,3,-11.548,0.0503,0.514,0.109,0.405,101.934
Dangerous Woman,36,['Ariana Grande'],2016,7l94dyN2hX9c6wWcZQuOGJ,235.946,0.664,0.602,4,-5.369,0.0412,0.0529,0.356,0.289,134.049
Jumpman,37,"['Drake', 'Future']",2016,27GmP9AWRs744SzKcpJsTZ,205.879,0.852,0.553,1,-7.286,0.187,0.0559,0.332,0.656,142.079
I Hate U I Love U,38,"['gnash', ""Olivia O'Brien""]",2016,7vRriwrloYVaoAe3a9wJHe,251.033,0.492,0.275,6,-13.4,0.3,0.687,0.101,0.18,92.6
Here,39,['Alessia Cara'],2016,1wYZZtamWTQAoj8B812uKQ,199.453,0.376,0.821,0,-3.974,0.104,0.0785,0.0823,0.331,120.462
Same Old Love,40,['Selena Gomez'],2016,1BZG99C7Co1r6QUC3zaS59,229.08,0.672,0.593,11,-4.01,0.0304,0.0223,0.214,0.438,98.02
Controlla,41,['Drake'],2016,3O8NlPh2LByMU9lSRSHedm,245.226,0.59,0.468,10,-11.083,0.185,0.0789,0.101,0.349,92.287
Like I'm Gonna Lose You,42,"['Meghan Trainor', 'John Legend']",2016,2YlZnw2ikdb837oKMKjBkW,225.053,0.63,0.53,0,-7.259,0.0434,0.4,0.177,0.417,108.038
One Call Away,43,['Charlie Puth'],2016,7soJgKhQTO8hLP2JPRkL5O,194.453,0.667,0.613,1,-5.353,0.0344,0.403,0.115,0.47,91.024
Let It Go,44,['James Bay'],2016,13HVjjWUZFaWilh2QUJKsP,260.533,0.546,0.311,1,-10.396,0.0288,0.818,0.107,0.246,147.464
No,45,['Meghan Trainor'],2016,0l0CvurVUrr2w3Jj1hOVFc,213.506,0.557,0.803,1,-3.599,0.213,0.0124,0.737,0.657,92.134
Never Forget You,46,"['Zara Larsson', 'MNEK']",2016,6hmhG1b4LEyNuashVvuIAo,213.427,0.583,0.732,11,-5.728,0.0457,0.00312,0.269,0.276,145.992
Let Me Love You,47,"['DJ Snake', 'Justin Bieber']",2016,0lYBSQXN6rCTvUZvg9S0lU,205.946,0.649,0.716,8,-5.371,0.0349,0.0863,0.135,0.163,99.988
Don't Mind,48,['Kent Jones'],2016,6osfCmbH5FiB4RRsDi7hgN,244.32,0.589,0.577,7,-5.183,0.102,0.0381,0.0886,0.437,172.072
H.O.L.Y.,49,['Florida Georgia Line'],2016,0BCy325UZyR9z0t0uxwn2N,194.186,0.523,0.666,7,-4.081,0.0327,0.401,0.0728,0.564,78.077
We Don't Talk Anymore,50,"['Charlie Puth', 'Selena Gomez']",2016,37FXw5QGFN7uwwsLy8uAc0,217.706,0.728,0.563,1,-8.053,0.134,0.621,0.179,0.352,100.017
Into You,51,['Ariana Grande'],2016,2meEiZKWkiN28gITzFwQo5,244.453,0.623,0.734,9,-5.948,0.107,0.0162,0.145,0.37,107.853
Gold,52,['Kiiara'],2016,6ZSO7kPn8IMJFymyticbJO,225.882,0.6,0.412,8,-9.343,0.344,0.615,0.134,0.408,113.049
Exchange,53,['Bryson Tiller'],2016,43PuMrRfbyyuz4QpZ3oAwN,194.613,0.525,0.433,6,-10.598,0.185,0.107,0.135,0.276,160.108
679,54,"['Fetty Wap', 'Remy Boyz']",2016,5NQbUaeTEOGdD6hHcre0dZ,196.693,0.618,0.717,7,-5.738,0.318,0.00256,0.625,0.603,190.05
